result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,78,93,BRONZE_III,0,18,19728,165,155,GOLD_IV,0,18,23386,20,21,BRONZE_I,15,18,20793,40,30,BRONZE_I,56,18,22972,123,98,BRONZE_IV,75,17,17198,16,13,BRONZE_I,12,18,21413,31,9,SILVER_III,45,18,19938,7,3,BRONZE_IV,18,18,21692,112,119,SILVER_IV,13,17,17503,103,112,BRONZE_III,26,17,16847
1,58,66,BRONZE_III,72,9,5655,68,99,IRON_IV,56,10,6267,13,12,BRONZE_II,39,12,8625,47,53,SILVER_IV,48,10,6490,3,7,BRONZE_IV,44,9,5929,65,33,SILVER_III,70,14,12132,185,192,BRONZE_II,32,11,8537,7,3,BRONZE_IV,18,12,8690,84,87,BRONZE_III,78,10,7149,51,38,SILVER_III,67,11,7336
1,79,77,IRON_II,91,10,6205,26,30,BRONZE_IV,32,10,7117,134,147,BRONZE_IV,35,9,5541,65,64,BRONZE_III,27,11,8489,141,172,BRONZE_IV,28,10,6868,252,200,GOLD_IV,1,14,11640,66,74,BRONZE_IV,18,12,8758,7,3,BRONZE_IV,18,13,10455,169,155,BRONZE_I,14,11,8052,143,165,IRON_IV,0,10,6629
1,210,161,SILVER_IV,32,12,9527,25,20,BRONZE_IV,82,11,7590,38,43,IRON_II,72,12,9458,374,346,SILVER_IV,15,11,7375,225,221,BRONZE_III,43,9,5323,399,365,SILVER_IV,19,14,12883,207,182,BRONZE_II,56,13,10236,7,3,BRONZE_IV,18,15,13199,56,76,IRON_II,0,11,7766,383,399,BRONZE_IV,36,11,7470
0,225,221,BRONZE_III,43,2,632,225,221,BRONZE_III,43,3,1025,225,221,BRONZE_III,43,2,645,26,36,GOLD_IV,7,3,875,14,18,GOLD_II,13,2,451,14,18,GOLD_II,13,2,527,14,18,GOLD_II,13,2,527,14,18,GOLD_II,13,3,796,10,17,BRONZE_IV,28,1,0,42,35,PLATINUM_IV,27,3,845
1,23,23,SILVER_II,82,18,21326,118,107,BRONZE_II,88,17,18299,134,131,GOLD_III,13,18,20071,189,224,GOLD_IV,0,16,16476,62,55,PLATINUM_IV,57,16,15392,62,55,PLATINUM_IV,57,18,25970,10,17,BRONZE_IV,28,18,20714,16,14,SILVER_IV,1,18,21890,10,17,BRONZE_IV,28,18,21298,99,63,GOLD_II,80,18,20746
0,165,134,SILVER_I,40,16,15609,165,134,SILVER_I,40,15,13125,15,21,BRONZE_II,53,14,12601,15,21,BRONZE_II,53,14,12671,28,20,PLATINUM_III,40,13,10104,10,17,BRONZE_IV,28,13,9979,10,17,BRONZE_IV,28,12,9660,10,17,BRONZE_IV,28,12,9927,10,17,BRONZE_IV,28,13,10436,165,134,SILVER_I,40,11,8190
0,279,270,PLATINUM_IV,11,17,17605,35,32,GOLD_II,30,14,12296,12,13,BRONZE_I,81,15,13284,21,18,BRONZE_I,69,14,12969,111,98,GOLD_III,91,15,13784,110,106,SILVER_II,0,15,13868,90,92,BRONZE_III,72,15,13480,90,92,BRONZE_III,72,15,13324,10,17,BRONZE_IV,28,13,10346,90,92,BRONZE_III,72,14,12083
0,182,154,PLATINUM_IV,46,16,15897,408,416,SILVER_II,55,16,15648,181,191,PLATINUM_IV,0,14,12995,25,28,GOLD_III,42,14,12459,89,87,SILVER_IV,15,14,12694,89,87,SILVER_IV,15,13,11014,42,35,PLATINUM_IV,27,16,14885,42,35,PLATINUM_IV,27,14,12287,10,17,BRONZE_IV,28,12,9834,42,35,PLATINUM_IV,27,11,7936
1,60,91,BRONZE_III,18,16,15233,115,155,BRONZE_III,60,16,15976,90,112,GOLD_IV,45,16,16133,190,185,GOLD_IV,28,17,17122,193,178,GOLD_II,63,18,19456,42,35,PLATINUM_IV,27,18,18641,42,35,PLATINUM_IV,27,18,18786,42,35,PLATINUM_IV,27,15,14118,10,17,BRONZE_IV,28,16,16407,42,35,PLATINUM_IV,27,18,20787
0,129,124,SILVER_I,0,14,12587,57,66,GOLD_I,33,16,15196,297,276,GOLD_III,37,17,17438,179,195,SILVER_III,25,14,11616,23,21,SILVER_II,5,12,9833,23,21,SILVER_II,5,14,12340,23,21,SILVER_II,5,14,12796,23,21,SILVER_II,5,12,9349,10,17,BRONZE_IV,28,14,11560,42,35,PLATINUM_IV,27,15,14608
1,269,387,IRON_IV,61,14,12593,158,151,BRONZE_IV,92,12,8991,95,130,IRON_I,43,12,9126,100,136,IRON_III,0,10,6318,332,302,BRONZE_I,79,11,8541,248,264,BRONZE_IV,0,11,7489,2,41,IRON_IV,0,10,6399,124,110,BRONZE_IV,26,12,9426,143,147,BRONZE_IV,75,10,7108,9,11,BRONZE_II,0,11,7899
1,208,195,SILVER_IV,26,14,11585,158,151,BRONZE_IV,92,13,11238,306,315,IRON_III,49,13,10852,157,175,BRONZE_III,50,14,11654,31,48,IRON_I,63,13,10114,46,53,BRONZE_IV,0,12,9802,89,90,BRONZE_III,15,11,7544,853,822,BRONZE_II,42,13,11089,71,86,IRON_II,26,12,9172,206,218,IRON_III,2,11,7392
1,81,79,BRONZE_IV,0,12,9187,158,151,BRONZE_IV,92,10,6541,419,422,BRONZE_IV,56,11,8556,226,259,BRONZE_IV,0,10,6477,68,74,IRON_III,93,9,5459,156,156,BRONZE_IV,50,11,8473,224,235,BRONZE_IV,0,4,1406,255,266,BRONZE_IV,26,12,9217,101,95,IRON_I,77,8,4796,113,138,BRONZE_IV,0,9,6112
1,130,147,BRONZE_IV,77,14,11574,158,151,BRONZE_IV,92,13,11294,21,32,IRON_II,22,14,12398,214,216,BRONZE_IV,76,12,8801,478,481,IRON_I,25,9,6106,189,281,IRON_IV,46,11,8502,54,48,BRONZE_III,11,11,8272,173,180,BRONZE_IV,14,12,8775,544,543,BRONZE_IV,47,12,9469,174,186,BRONZE_IV,36,11,7932
0,57,74,BRONZE_IV,37,16,15615,158,151,BRONZE_IV,92,14,12437,465,485,IRON_III,33,15,13307,94,138,IRON_IV,67,15,13642,22,65,IRON_IV,0,11,7762,128,146,BRONZE_IV,0,16,15058,95,104,BRONZE_IV,87,15,13976,114,103,IRON_II,4,15,14080,109,133,IRON_III,16,14,12533,73,100,BRONZE_IV,66,14,12993
0,93,103,BRONZE_IV,0,18,19290,158,151,BRONZE_IV,92,18,19198,339,349,BRONZE_III,0,18,19242,183,213,IRON_I,59,16,15542,126,178,IRON_IV,0,16,14963,26,40,IRON_III,66,18,20484,217,188,BRONZE_I,8,18,21363,59,81,IRON_III,71,18,18483,99,107,BRONZE_III,66,18,19744,140,154,IRON_I,38,18,19258
1,172,163,BRONZE_III,85,15,13051,158,151,BRONZE_IV,92,13,10906,181,194,BRONZE_III,32,14,11820,93,90,IRON_III,75,11,8041,91,108,IRON_II,25,13,10513,70,85,IRON_II,75,14,11617,180,140,SILVER_III,53,12,8928,59,81,IRON_III,71,12,9870,66,86,BRONZE_IV,0,11,8376,155,180,BRONZE_IV,9,11,7662
0,8,15,BRONZE_IV,41,13,10614,16,19,BRONZE_II,57,12,9663,18,33,BRONZE_IV,36,12,9304,18,33,BRONZE_IV,36,12,8681,89,105,BRONZE_IV,74,11,8061,22,25,BRONZE_IV,3,13,10104,22,25,BRONZE_IV,3,12,8660,14,42,IRON_II,14,9,5608,2,8,BRONZE_IV,4,12,9380,8,11,BRONZE_IV,80,11,7432
0,37,29,BRONZE_I,9,14,12194,109,101,BRONZE_III,96,16,15157,134,135,BRONZE_III,32,15,14283,122,123,BRONZE_II,13,11,8531,346,354,BRONZE_II,75,12,8737,26,26,BRONZE_II,20,13,10055,181,171,IRON_II,77,12,9166,175,172,BRONZE_I,88,13,10636,39,49,BRONZE_III,20,11,8276,8,11,BRONZE_IV,80,12,8724
0,8,11,BRONZE_IV,80,18,18984,22,30,BRONZE_II,21,14,11725,5,10,BRONZE_IV,74,17,17708,46,57,BRONZE_II,7,15,13375,46,57,BRONZE_II,7,14,12757,347,372,IRON_I,46,15,14683,68,76,SILVER_IV,0,16,15549,38,15,GOLD_IV,1,16,15884,38,15,GOLD_IV,1,14,12732,8,11,BRONZE_IV,80,14,12818
1,18,36,BRONZE_III,25,12,9507,28,24,BRONZE_III,75,11,8472,103,112,BRONZE_II,25,11,7760,114,120,SILVER_IV,27,10,7209,320,340,BRONZE_I,20,10,6675,12,23,BRONZE_II,0,12,9857,205,197,BRONZE_III,46,13,10656,38,15,GOLD_IV,1,13,10805,82,82,BRONZE_III,42,11,8160,8,11,BRONZE_IV,80,11,7533
0,44,45,BRONZE_III,17,13,10289,44,45,BRONZE_III,17,11,7920,44,45,BRONZE_III,17,12,9617,8,9,BRONZE_IV,80,12,8645,18,20,SILVER_II,75,11,7995,7,8,BRONZE_IV,52,12,9822,3,7,IRON_I,52,9,5825,6,4,BRONZE_IV,60,10,6199,12,19,IRON_I,50,9,5488,8,11,BRONZE_IV,80,12,8928
1,6,8,BRONZE_II,36,9,5416,30,34,BRONZE_III,99,8,4616,15,24,BRONZE_III,72,9,5620,26,34,SILVER_IV,3,7,3694,27,64,IRON_IV,0,6,3027,8,13,BRONZE_I,16,9,6050,5,22,BRONZE_III,0,12,9328,12,10,BRONZE_II,43,10,6394,9,8,BRONZE_I,26,9,5453,8,11,BRONZE_IV,80,11,8380
0,16,24,BRONZE_II,75,15,13996,16,24,BRONZE_II,75,15,13204,16,24,BRONZE_II,75,17,16992,45,29,SILVER_I,8,14,12597,45,28,SILVER_II,29,14,12400,16,32,BRONZE_II,93,12,8844,11,9,BRONZE_II,10,12,9673,55,53,SILVER_III,65,13,10525,73,79,BRONZE_III,49,11,8434,8,11,BRONZE_IV,80,16,14796
0,177,178,BRONZE_IV,49,13,10123,45,36,BRONZE_III,55,15,14366,76,75,BRONZE_III,75,14,12805,11,13,BRONZE_IV,36,16,14808,6,13,IRON_I,51,13,10890,142,139,BRONZE_II,22,18,19593,157,140,SILVER_IV,15,15,13871,307,275,SILVER_III,60,16,15038,48,48,BRONZE_III,75,15,13850,240,267,BRONZE_IV,75,14,12587
0,141,139,BRONZE_II,3,14,11636,36,41,BRONZE_IV,81,12,9495,58,62,BRONZE_III,66,12,9945,11,13,BRONZE_IV,36,12,9903,6,13,IRON_I,51,12,9281,216,197,BRONZE_I,39,16,15364,5,13,IRON_I,41,12,9401,148,147,BRONZE_II,50,14,12464,67,57,BRONZE_II,98,13,10886,40,59,BRONZE_IV,16,11,8309
1,98,106,BRONZE_II,16,13,11320,121,101,SILVER_IV,20,13,11082,261,247,SILVER_IV,0,15,13051,11,13,BRONZE_IV,36,14,11694,6,13,IRON_I,51,13,10369,8,11,IRON_I,13,16,14729,127,131,BRONZE_IV,75,12,9023,31,37,BRONZE_IV,13,14,11771,17,18,BRONZE_IV,75,11,7981,5,8,IRON_I,21,10,6300
1,92,86,BRONZE_II,43,17,17603,37,48,BRONZE_IV,49,17,16857,264,244,SILVER_III,55,16,16318,11,13,BRONZE_IV,36,16,15190,6,13,IRON_I,51,14,12911,120,107,BRONZE_II,0,16,16032,136,134,BRONZE_III,70,14,12221,13,15,BRONZE_IV,0,14,12740,187,167,BRONZE_I,0,14,11839,127,137,BRONZE_IV,48,13,11351
1,125,88,BRONZE_III,60,12,8610,156,161,BRONZE_IV,34,11,8108,13,5,IRON_I,3,12,9540,11,13,BRONZE_IV,36,11,7781,267,276,BRONZE_IV,67,10,6847,462,480,BRONZE_IV,44,9,5738,108,87,SILVER_I,15,9,5349,100,115,BRONZE_IV,0,9,5637,85,91,BRONZE_IV,0,9,5275,89,72,SILVER_II,62,7,4030
1,191,173,BRONZE_II,11,15,13954,88,101,BRONZE_IV,46,15,13021,148,143,BRONZE_IV,46,15,13907,11,13,BRONZE_IV,36,16,15056,543,524,BRONZE_II,28,13,11251,78,97,IRON_III,31,14,12736,43,38,BRONZE_IV,0,13,10589,277,293,BRONZE_IV,39,14,11507,131,126,BRONZE_IV,0,13,10193,123,138,BRONZE_IV,0,13,10259
0,50,54,BRONZE_IV,38,13,10108,189,167,BRONZE_III,19,11,7845,66,72,BRONZE_IV,0,11,8149,11,13,BRONZE_IV,36,13,10435,15,53,IRON_IV,0,11,7486,433,402,BRONZE_II,0,15,14061,64,63,BRONZE_III,20,15,13370,71,65,BRONZE_IV,0,13,11159,172,149,IRON_III,42,13,11179,41,69,IRON_I,55,11,7485
0,111,86,BRONZE_III,52,15,13579,75,105,BRONZE_IV,24,12,9897,159,137,BRONZE_III,75,14,11695,296,305,IRON_III,32,11,8274,381,357,BRONZE_III,33,12,9114,251,272,IRON_III,75,12,9235,125,132,BRONZE_III,81,12,9052,310,305,BRONZE_IV,52,13,10068,323,334,BRONZE_I,0,12,9526,1,11,BRONZE_IV,31,11,8037
0,282,295,BRONZE_III,4,12,9076,288,288,SILVER_I,79,12,9668,43,79,BRONZE_III,20,11,8556,70,49,BRONZE_I,44,10,6575,106,120,BRONZE_IV,72,9,5955,11,23,BRONZE_IV,16,13,10776,70,91,BRONZE_IV,75,8,4930,522,528,BRONZE_I,70,11,8545,323,334,BRONZE_I,0,9,5761,1,11,BRONZE_IV,31,9,5888
0,338,344,BRONZE_III,37,13,10975,228,192,SILVER_IV,18,14,12689,262,294,BRONZE_II,45,14,11642,111,124,BRONZE_II,49,14,11924,70,83,BRONZE_III,75,12,9850,174,164,BRONZE_I,0,14,11475,44,59,BRONZE_II,61,12,8743,193,206,BRONZE_IV,53,15,13781,155,162,BRONZE_I,0,11,8523,1,11,BRONZE_IV,31,11,7327
0,362,323,SILVER_IV,75,11,7542,305,325,BRONZE_III,50,10,6552,103,127,IRON_I,66,9,5333,25,21,BRONZE_II,59,8,4764,93,86,BRONZE_III,59,7,3949,20,28,BRONZE_IV,62,7,3490,55,74,BRONZE_III,14,8,4336,169,206,BRONZE_IV,43,10,6976,56,62,BRONZE_IV,60,8,4581,1,11,BRONZE_IV,31,7,3943
0,122,106,SILVER_IV,8,14,12059,718,764,BRONZE_IV,0,13,10964,51,74,BRONZE_III,15,13,10153,150,167,BRONZE_II,61,13,11013,85,90,SILVER_IV,15,14,11680,78,95,SILVER_III,10,14,11507,43,57,BRONZE_III,52,9,5428,88,73,IRON_II,9,12,8982,185,192,SILVER_IV,3,12,9529,1,11,BRONZE_IV,31,11,8167
0,431,435,SILVER_IV,32,9,6074,93,92,BRONZE_III,12,9,5229,166,191,SILVER_IV,40,12,9047,52,57,SILVER_IV,0,10,6357,36,27,SILVER_IV,0,9,5302,194,207,SILVER_III,18,11,7386,75,76,SILVER_IV,60,10,6408,41,59,BRONZE_II,47,11,7492,406,465,BRONZE_II,0,7,3252,1,11,BRONZE_IV,31,7,3867
0,211,202,BRONZE_II,13,18,18657,124,126,SILVER_III,14,16,15864,43,48,BRONZE_II,82,15,13261,48,77,BRONZE_IV,0,14,11849,105,115,BRONZE_II,65,13,11402,130,143,BRONZE_IV,0,16,15859,87,93,BRONZE_IV,71,16,16284,75,73,BRONZE_I,59,17,17025,13,21,BRONZE_III,0,14,11863,1,11,BRONZE_IV,31,14,11957
0,161,158,BRONZE_II,93,17,16632,32,29,BRONZE_I,32,14,12697,89,123,SILVER_IV,12,15,13621,6,13,BRONZE_IV,0,13,10854,21,19,SILVER_IV,0,12,8674,210,210,SILVER_III,25,16,16437,5,5,BRONZE_IV,28,17,16639,452,411,SILVER_II,51,15,13317,274,274,SILVER_III,76,14,12303,86,92,BRONZE_II,53,13,11419
0,22,22,BRONZE_II,48,16,15390,8,13,BRONZE_I,13,14,11477,19,32,BRONZE_II,18,18,18627,6,13,BRONZE_IV,0,14,13019,21,19,SILVER_IV,0,13,11398,94,71,BRONZE_II,9,17,17206,18,20,SILVER_I,36,17,17958,341,350,SILVER_IV,16,17,17532,56,49,GOLD_IV,0,18,18634,61,67,BRONZE_II,60,15,14408
0,255,237,BRONZE_I,13,17,16850,84,102,BRONZE_III,8,14,11453,153,171,SILVER_II,51,16,16308,6,13,BRONZE_IV,0,14,12682,21,19,SILVER_IV,0,15,13220,93,88,BRONZE_II,75,18,20042,22,16,BRONZE_I,100,17,17607,14,18,BRONZE_II,68,16,15153,28,36,BRONZE_II,0,15,13511,202,206,SILVER_III,75,16,14967
0,51,42,BRONZE_II,9,12,8679,52,51,BRONZE_II,81,12,8812,21,25,BRONZE_I,43,11,8530,6,13,BRONZE_IV,0,11,7472,21,19,SILVER_IV,0,10,6675,24,26,BRONZE_III,35,13,11414,207,182,SILVER_IV,0,12,9197,333,350,SILVER_III,18,13,10395,77,58,SILVER_III,75,13,10451,298,279,BRONZE_II,0,12,9610
0,123,160,BRONZE_IV,30,16,16318,6,15,BRONZE_III,42,16,16101,20,30,BRONZE_I,22,16,15863,6,13,BRONZE_IV,0,16,14780,21,19,SILVER_IV,0,14,12592,66,63,SILVER_II,75,18,25403,259,261,BRONZE_IV,44,18,18759,7,4,BRONZE_II,75,17,16789,17,19,BRONZE_I,58,16,15228,7,10,BRONZE_III,42,15,13891
0,71,82,SILVER_IV,74,13,11098,78,92,BRONZE_I,27,12,9058,8,9,BRONZE_I,52,13,10880,6,13,BRONZE_IV,0,11,7825,21,19,SILVER_IV,0,12,8616,26,13,SILVER_II,1,15,13318,39,35,SILVER_IV,0,14,12637,28,46,BRONZE_I,42,15,14341,31,25,SILVER_II,0,12,9083,20,17,BRONZE_I,74,11,8052
0,85,74,SILVER_I,5,17,17611,7,4,BRONZE_IV,87,14,12425,14,22,SILVER_III,43,15,14070,6,13,BRONZE_IV,0,14,11949,21,19,SILVER_IV,0,13,10557,22,23,SILVER_IV,20,17,18041,34,25,SILVER_II,74,16,15134,52,69,SILVER_IV,19,14,11980,85,74,SILVER_I,5,16,16145,85,74,SILVER_I,5,15,14053
0,91,100,BRONZE_IV,23,16,14810,526,538,BRONZE_IV,43,17,16496,418,395,BRONZE_III,15,14,12853,181,225,BRONZE_IV,12,14,12692,78,90,IRON_I,38,12,9511,192,186,BRONZE_IV,7,13,11296,37,54,BRONZE_IV,2,12,9457,128,158,IRON_II,51,14,11854,187,209,BRONZE_IV,38,13,10227,57,76,BRONZE_IV,61,14,11570
1,46,69,IRON_II,76,16,15611,178,179,BRONZE_IV,26,17,16738,92,80,IRON_I,36,17,17307,50,64,BRONZE_IV,32,17,16979,43,83,IRON_IV,0,15,14343,192,186,BRONZE_IV,7,14,11558,210,197,BRONZE_IV,38,17,17807,66,112,IRON_IV,40,15,14309,29,31,IRON_II,89,15,13435,82,104,BRONZE_IV,11,15,14661
0,161,159,BRONZE_II,51,16,15631,189,191,SILVER_IV,0,16,14845,112,100,BRONZE_IV,69,14,12624,91,81,SILVER_III,76,14,12906,321,308,BRONZE_II,93,14,12665,192,186,BRONZE_IV,7,14,12027,541,534,BRONZE_II,75,14,12543,515,566,SILVER_IV,0,14,11680,315,274,BRONZE_I,56,15,14593,201,206,SILVER_II,9,15,13339
1,129,134,BRONZE_I,60,13,11021,58,44,BRONZE_II,58,11,7382,96,81,BRONZE_II,75,11,7461,125,141,SILVER_IV,0,11,7963,75,95,BRONZE_I,0,11,8281,192,186,BRONZE_IV,7,11,7398,298,297,SILVER_IV,43,13,10864,196,202,SILVER_IV,12,13,10229,186,187,BRONZE_I,51,13,10994,201,206,SILVER_II,9,13,10163
1,455,430,SILVER_IV,24,16,15552,220,251,BRONZE_II,12,15,14476,118,143,SILVER_IV,0,14,12217,147,148,BRONZE_I,2,15,13232,322,332,SILVER_III,11,14,11719,192,186,BRONZE_IV,7,13,11134,392,397,SILVER_IV,0,16,15444,107,133,SILVER_IV,23,15,14115,148,164,SILVER_IV,57,15,14049,463,468,SILVER_IV,71,14,12542
0,66,61,BRONZE_I,0,15,13914,178,190,BRONZE_II,71,15,13863,175,154,BRONZE_II,26,15,14541,80,70,BRONZE_I,34,15,14349,272,264,BRONZE_II,1,12,9363,192,186,BRONZE_IV,7,14,12204,14,19,BRONZE_I,20,15,13651,254,262,BRONZE_II,70,13,11045,19,38,BRONZE_III,31,13,11181,43,57,BRONZE_II,22,12,9882
0,49,54,BRONZE_III,29,11,8231,131,154,IRON_II,75,12,9420,317,304,GOLD_IV,22,13,11168,79,102,BRONZE_IV,0,11,8232,261,252,BRONZE_IV,0,10,6335,192,186,BRONZE_IV,7,12,9330,51,51,BRONZE_III,82,11,7917,96,117,IRON_I,64,10,7027,63,63,IRON_II,75,10,6469,48,49,IRON_I,51,9,5756
1,258,254,SILVER_II,73,17,16696,26,30,SILVER_IV,82,15,14666,75,80,SILVER_II,81,17,17946,61,64,SILVER_I,97,14,11905,7,6,BRONZE_IV,60,15,14531,69,70,GOLD_IV,14,16,15087,77,92,SILVER_IV,93,15,13342,36,44,SILVER_IV,0,14,12828,22,23,SILVER_I,36,14,12665,34,45,SILVER_III,61,13,10680
1,61,64,SILVER_I,97,18,27464,6,7,SILVER_IV,52,18,23701,15,14,SILVER_IV,73,18,22407,373,363,BRONZE_II,1,18,19453,7,6,BRONZE_IV,60,18,22875,85,63,SILVER_IV,36,18,24046,85,63,SILVER_IV,36,18,21709,16,13,SILVER_III,0,18,24140,97,95,SILVER_III,78,18,21565,3,10,BRONZE_II,22,16,15810
1,227,223,BRONZE_I,1,12,9530,31,22,SILVER_III,58,12,9551,31,22,SILVER_III,58,13,10569,61,64,SILVER_I,97,11,8478,7,6,BRONZE_IV,60,11,8157,14,21,BRONZE_I,8,12,9853,36,38,SILVER_IV,8,12,9670,36,45,SILVER_IV,28,11,8522,18,24,BRONZE_I,61,10,6947,18,25,BRONZE_I,100,10,6630
1,32,38,SILVER_IV,62,18,20837,30,39,BRONZE_I,21,18,24017,11,13,BRONZE_II,66,16,16004,61,64,SILVER_I,97,18,18511,7,6,BRONZE_IV,60,18,20747,34,37,BRONZE_I,100,18,21992,101,125,SILVER_IV,14,18,19481,19,33,BRONZE_IV,51,18,20936,37,67,BRONZE_II,4,18,19602,20,25,SILVER_IV,9,16,16476
1,21,19,BRONZE_I,66,14,12359,156,168,BRONZE_I,36,13,10656,11,13,BRONZE_II,66,11,8569,61,64,SILVER_I,97,12,9879,7,6,BRONZE_IV,60,14,12798,54,63,BRONZE_II,73,13,10673,159,185,BRONZE_III,6,11,8388,17,23,BRONZE_II,0,12,9681,173,172,SILVER_III,51,11,7945,5,10,BRONZE_IV,93,10,6123
1,77,103,IRON_II,27,16,14841,138,136,BRONZE_III,22,15,13890,195,212,BRONZE_IV,27,15,13477,65,56,IRON_III,0,13,10399,158,190,IRON_II,75,13,10209,91,94,BRONZE_IV,63,17,16483,161,199,IRON_IV,56,15,14322,106,106,BRONZE_IV,52,14,12945,11,25,BRONZE_IV,46,14,12703,18,31,BRONZE_IV,38,14,11763
0,33,29,IRON_I,48,12,9886,6,28,IRON_IV,62,9,5665,68,56,BRONZE_III,17,14,12490,107,112,BRONZE_IV,20,10,6603,42,69,IRON_II,35,9,5402,121,156,IRON_III,36,9,5351,76,131,IRON_III,21,8,4927,11,25,BRONZE_IV,25,10,6249,11,25,BRONZE_IV,46,9,5207,45,81,IRON_III,3,8,4519
1,275,299,IRON_III,32,11,8406,200,175,BRONZE_III,82,13,10073,361,355,BRONZE_IV,22,14,12936,79,92,IRON_I,78,13,10728,141,168,IRON_III,69,14,11925,33,32,IRON_II,96,14,12677,69,104,IRON_IV,35,14,12613,132,140,BRONZE_IV,17,14,12130,11,25,BRONZE_IV,46,13,10846,137,134,BRONZE_IV,88,12,9693
1,281,273,IRON_II,75,16,15033,104,114,BRONZE_IV,26,15,14258,456,470,IRON_II,45,16,14934,69,87,BRONZE_IV,50,13,11100,164,180,BRONZE_IV,0,15,13111,101,130,IRON_III,23,18,19278,134,137,BRONZE_II,3,18,19582,71,85,BRONZE_IV,40,17,17356,11,25,BRONZE_IV,46,17,17969,7,29,IRON_I,50,13,10185
1,350,362,BRONZE_IV,92,16,15723,11,29,BRONZE_IV,0,15,13741,212,236,BRONZE_IV,11,17,17822,100,131,IRON_IV,61,12,9024,36,35,BRONZE_IV,94,13,10094,91,119,BRONZE_IV,0,16,15948,196,223,BRONZE_IV,0,16,16071,22,42,BRONZE_IV,13,15,13504,11,25,BRONZE_IV,46,16,15800,791,808,BRONZE_IV,30,15,13549
1,85,68,BRONZE_IV,0,12,9101,84,75,SILVER_IV,95,12,9892,20,19,BRONZE_III,28,13,10089,30,36,BRONZE_II,33,12,9323,15,17,BRONZE_IV,34,11,8521,444,424,BRONZE_II,1,15,14036,168,181,BRONZE_II,19,16,14906,11,25,BRONZE_IV,46,13,10621,11,25,BRONZE_IV,46,14,11955,405,386,BRONZE_III,81,12,8820
0,487,500,SILVER_IV,23,15,13154,145,139,BRONZE_I,49,12,9589,145,139,BRONZE_I,49,15,13043,31,40,BRONZE_II,31,13,10294,93,119,BRONZE_III,44,12,9294,8,9,BRONZE_IV,59,12,9608,23,41,BRONZE_III,66,11,7586,11,25,BRONZE_IV,46,10,6854,11,25,BRONZE_IV,46,11,8412,22,38,BRONZE_III,57,11,7725
0,129,132,BRONZE_II,2,16,15053,659,614,BRONZE_III,51,15,13223,376,335,BRONZE_III,16,16,15988,172,158,BRONZE_I,2,14,12756,689,704,BRONZE_IV,12,15,13739,419,398,BRONZE_II,31,16,14798,112,130,BRONZE_IV,0,16,15027,50,67,BRONZE_IV,75,15,14050,59,70,BRONZE_IV,52,13,11284,338,347,BRONZE_III,37,15,14513
1,43,56,BRONZE_II,0,16,16271,25,29,BRONZE_I,75,15,13593,29,19,BRONZE_I,16,17,17114,76,82,SILVER_III,41,17,16956,76,82,SILVER_III,41,15,13400,76,82,SILVER_III,41,18,18763,14,15,BRONZE_I,60,17,16779,57,70,SILVER_III,26,18,20255,59,70,BRONZE_IV,52,15,13397,59,70,BRONZE_IV,52,15,13786
0,129,143,BRONZE_IV,11,12,9366,101,108,BRONZE_IV,0,12,8769,175,181,IRON_I,0,12,9302,380,341,SILVER_IV,62,11,7655,332,333,BRONZE_I,40,9,6048,138,136,BRONZE_IV,26,10,7162,120,117,IRON_II,48,10,6375,151,134,BRONZE_I,5,11,8172,59,70,BRONZE_IV,52,9,5555,132,162,IRON_III,46,8,4842
0,72,93,BRONZE_III,26,12,9160,134,136,BRONZE_IV,75,11,7385,178,144,BRONZE_II,86,11,8011,380,423,BRONZE_IV,0,10,6209,40,56,BRONZE_IV,74,10,6291,109,123,BRONZE_IV,51,9,5827,269,280,BRONZE_II,53,8,4884,63,102,BRONZE_IV,27,10,6420,59,70,BRONZE_IV,52,7,3558,153,167,BRONZE_III,67,9,5192
0,86,89,BRONZE_III,47,14,11674,207,194,BRONZE_II,0,12,8781,12,21,BRONZE_IV,24,11,8070,335,338,BRONZE_III,73,8,4949,51,64,BRONZE_III,53,10,6408,46,70,IRON_II,15,10,6164,5,23,IRON_II,60,9,5682,76,100,IRON_II,63,12,9144,59,70,BRONZE_IV,52,9,5383,8,42,IRON_IV,0,8,4132
