result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,6,5,BRONZE_I,57,13,10848,8,7,BRONZE_I,3,14,11577,17,17,SILVER_II,89,14,12750,6,10,SILVER_IV,22,12,9109,20,11,SILVER_I,35,12,8726,13,5,BRONZE_I,32,16,16193,10,13,SILVER_III,64,14,12158,18,12,SILVER_I,0,14,12814,26,28,SILVER_II,53,12,9445,11,11,SILVER_I,1,11,8424
1,11,11,SILVER_I,1,14,12784,20,29,SILVER_III,23,17,16694,20,29,SILVER_III,23,17,17104,7,5,BRONZE_II,87,12,8934,20,11,SILVER_I,35,14,12676,18,14,SILVER_IV,25,5,2199,9,6,BRONZE_I,44,18,18509,5,9,BRONZE_I,73,18,19380,11,16,SILVER_IV,12,16,15452,16,16,SILVER_IV,47,16,15193
0,116,103,SILVER_I,24,13,10937,157,158,SILVER_II,26,14,11735,498,523,SILVER_IV,32,13,10218,79,88,SILVER_IV,39,11,8230,20,11,SILVER_I,35,12,8684,194,184,SILVER_I,77,16,14718,122,131,GOLD_IV,0,15,13140,223,216,GOLD_III,5,15,14020,204,206,GOLD_IV,33,13,10425,93,106,GOLD_IV,40,12,9032
0,86,60,PLATINUM_I,41,18,18652,39,32,GOLD_III,36,17,17684,43,41,GOLD_IV,54,18,18865,44,33,GOLD_I,29,18,20114,20,11,SILVER_I,35,18,19137,53,60,GOLD_IV,0,18,20383,53,38,GOLD_I,73,18,21538,56,53,GOLD_I,88,18,23191,54,64,GOLD_IV,13,18,24293,84,94,GOLD_II,15,18,20346
1,12,8,GOLD_II,1,17,16983,12,8,GOLD_II,1,14,12942,12,8,GOLD_II,1,16,15002,17,11,GOLD_IV,1,15,13737,20,11,SILVER_I,35,14,12488,20,11,SILVER_I,35,15,14646,9,5,GOLD_IV,28,15,13143,22,26,GOLD_IV,59,15,13452,7,6,SILVER_II,82,16,16118,7,6,SILVER_II,82,14,11912
0,78,88,GOLD_III,75,13,10204,102,124,PLATINUM_IV,0,11,7563,80,82,GOLD_II,61,12,9240,28,10,GOLD_II,65,10,7025,20,11,SILVER_I,35,10,6400,71,67,PLATINUM_IV,0,13,10331,22,19,GOLD_IV,0,12,9721,130,98,DIAMOND_I,59,13,10910,117,107,PLATINUM_IV,35,12,9441,30,25,PLATINUM_IV,49,12,8684
0,174,157,GOLD_III,15,17,18110,117,120,SILVER_I,54,18,19746,95,79,GOLD_IV,30,18,18439,89,81,GOLD_III,69,17,17471,46,43,SILVER_II,29,16,15098,94,91,SILVER_II,57,18,19326,94,83,GOLD_III,26,18,19445,276,246,GOLD_III,15,18,21521,218,200,GOLD_II,85,17,18245,152,125,SILVER_I,100,16,15500
1,174,157,GOLD_III,15,18,19091,117,120,SILVER_I,54,16,15060,104,97,GOLD_II,0,17,17203,137,126,SILVER_I,4,16,15006,97,109,GOLD_IV,32,14,12444,89,76,GOLD_III,76,14,12952,125,116,SILVER_I,41,14,11971,234,223,GOLD_IV,65,16,14713,270,272,GOLD_II,30,16,14979,346,345,SILVER_I,61,13,10603
0,174,157,GOLD_III,15,13,11183,117,120,SILVER_I,54,14,11558,190,190,GOLD_III,29,13,10901,12,20,SILVER_II,77,11,7935,153,156,GOLD_IV,78,11,7972,220,229,GOLD_III,22,14,12563,60,54,SILVER_I,29,14,11700,425,379,GOLD_IV,28,14,12153,70,64,GOLD_IV,14,12,9732,172,178,GOLD_IV,61,12,9825
0,174,157,GOLD_III,15,14,12174,117,120,SILVER_I,54,13,11195,822,812,GOLD_IV,82,13,10818,366,373,SILVER_I,49,13,10727,231,221,GOLD_IV,30,12,9739,63,72,SILVER_II,46,16,14755,163,164,GOLD_IV,3,17,17903,57,48,GOLD_IV,17,15,13705,204,195,GOLD_III,47,15,14185,227,207,GOLD_III,0,13,11123
1,174,157,GOLD_III,15,15,13482,117,120,SILVER_I,54,13,10871,261,256,GOLD_III,29,15,13427,233,226,GOLD_III,49,15,13632,28,32,SILVER_I,29,13,9994,107,96,GOLD_IV,50,14,12007,394,406,GOLD_IV,0,15,13592,326,335,GOLD_IV,60,14,12256,271,271,GOLD_IV,75,12,9339,42,47,SILVER_II,72,11,8426
0,174,157,GOLD_III,15,14,12298,117,120,SILVER_I,54,13,10501,150,135,GOLD_IV,42,13,11297,201,185,GOLD_III,73,14,12241,35,39,SILVER_I,33,13,11292,422,414,GOLD_IV,91,15,14491,314,305,GOLD_IV,26,16,15303,104,129,GOLD_IV,19,15,14146,84,86,GOLD_III,75,14,12628,289,295,GOLD_IV,58,15,13104
0,174,157,GOLD_III,15,16,16337,117,120,SILVER_I,54,16,16307,1266,1266,GOLD_II,7,17,17517,437,441,GOLD_IV,6,17,17230,274,283,GOLD_IV,0,15,13319,326,324,GOLD_II,73,18,22522,37,34,SILVER_I,38,18,23102,157,175,GOLD_III,33,18,19566,251,249,GOLD_IV,23,17,16839,215,237,GOLD_IV,13,18,18966
0,22,17,SILVER_I,59,13,10831,242,233,PLATINUM_IV,16,14,12047,54,63,PLATINUM_I,59,14,13016,279,270,GOLD_II,35,15,13378,18,13,GOLD_II,55,16,15975,55,53,DIAMOND_II,0,16,15570,181,175,PLATINUM_IV,44,17,17800,13,9,GOLD_II,24,16,15857,36,38,GOLD_IV,73,16,14822,144,117,GOLD_I,15,14,11870
1,22,17,SILVER_I,59,15,14296,374,388,GOLD_IV,0,16,15649,66,57,GOLD_II,18,16,15722,245,247,GOLD_II,75,16,15231,295,276,GOLD_IV,0,14,12088,103,103,GOLD_IV,3,16,16162,98,91,GOLD_I,16,15,13228,263,281,GOLD_III,8,17,16525,24,38,GOLD_IV,49,14,12662,55,44,GOLD_II,7,12,9932
0,22,17,SILVER_I,59,17,17378,84,91,GOLD_II,0,16,15185,132,128,GOLD_II,26,16,15619,35,37,GOLD_IV,76,16,15235,85,88,GOLD_IV,18,14,11873,305,289,GOLD_II,24,18,20961,66,56,GOLD_I,35,18,20935,66,57,GOLD_II,18,18,20965,66,56,GOLD_III,81,17,16693,188,173,GOLD_IV,33,14,11827
0,22,17,SILVER_I,59,17,17749,3,9,SILVER_IV,37,16,16355,51,39,GOLD_IV,16,16,15196,193,165,PLATINUM_IV,0,15,13533,27,34,SILVER_I,70,15,13544,129,112,GOLD_IV,27,18,19873,47,50,GOLD_II,68,18,19799,47,47,GOLD_IV,38,17,16559,9,13,SILVER_I,76,16,15430,52,54,GOLD_IV,14,16,15825
0,22,17,SILVER_I,59,13,10770,35,35,SILVER_I,45,14,11857,18,17,SILVER_I,69,13,10032,9,13,SILVER_I,76,14,12358,12,13,SILVER_I,42,11,7585,19,12,GOLD_IV,72,15,13670,51,55,SILVER_II,21,16,15758,17,14,GOLD_IV,76,16,15520,34,20,GOLD_II,12,14,12503,28,21,SILVER_I,39,14,11535
1,22,17,SILVER_I,59,16,15397,45,38,GOLD_IV,43,16,16451,12,9,SILVER_I,46,16,14756,8,6,GOLD_IV,0,15,13596,243,253,GOLD_IV,13,12,9839,27,31,SILVER_I,38,14,11988,45,44,GOLD_IV,45,13,10890,43,28,GOLD_II,2,14,12513,164,144,SILVER_I,0,14,11458,227,210,GOLD_IV,51,12,8900
1,22,17,SILVER_I,59,16,15855,62,48,PLATINUM_III,0,18,18429,104,91,GOLD_I,13,17,16727,95,86,GOLD_III,38,16,16148,43,56,GOLD_IV,31,15,13340,56,80,GOLD_IV,21,16,15975,92,113,GOLD_IV,0,15,13814,22,23,SILVER_I,15,15,14578,16,17,SILVER_I,53,15,13792,50,50,SILVER_I,100,15,13118
0,47,43,PLATINUM_IV,0,15,14246,51,48,GOLD_III,4,13,10231,18,22,SILVER_I,41,13,11040,39,44,SILVER_I,54,12,9238,186,181,GOLD_IV,0,12,8624,92,87,GOLD_III,19,15,13153,161,164,GOLD_III,0,16,15801,67,47,GOLD_II,21,15,13303,25,27,SILVER_I,100,15,14286,13,13,SILVER_I,100,14,11989
0,41,37,GOLD_IV,62,16,15741,138,127,GOLD_IV,48,16,15935,18,22,SILVER_I,41,15,14510,59,52,GOLD_II,30,14,12750,160,130,GOLD_III,17,13,11405,213,219,GOLD_IV,46,17,17309,150,171,GOLD_IV,1,16,15533,106,107,GOLD_II,15,17,17981,474,498,GOLD_IV,0,16,15713,54,69,GOLD_IV,19,15,13071
1,102,95,GOLD_IV,60,14,12232,5,5,SILVER_III,28,14,11505,18,22,SILVER_I,41,16,15128,85,78,GOLD_IV,72,14,12087,58,67,GOLD_IV,6,12,9805,95,103,GOLD_IV,84,12,9798,45,35,GOLD_III,51,13,10187,36,37,GOLD_IV,35,13,10342,134,132,GOLD_II,63,13,11139,66,55,GOLD_I,12,10,6873
0,29,31,SILVER_I,56,15,13856,25,23,GOLD_IV,9,15,13731,18,22,SILVER_I,41,17,16676,35,40,GOLD_IV,24,15,14343,151,153,GOLD_IV,0,14,12471,243,233,GOLD_II,60,15,14344,37,32,GOLD_IV,18,16,14954,33,21,GOLD_IV,0,15,14313,203,210,GOLD_IV,90,15,14384,107,97,GOLD_II,76,14,11657
1,16,5,SILVER_II,1,14,12614,58,66,GOLD_IV,0,12,9950,18,22,SILVER_I,41,15,13161,30,32,SILVER_I,56,12,9670,69,62,GOLD_III,57,12,8945,28,36,SILVER_II,0,11,8053,15,10,SILVER_II,67,14,11772,26,19,SILVER_II,48,14,11713,51,50,GOLD_IV,0,11,8081,37,28,GOLD_II,39,12,8939
0,40,39,GOLD_IV,15,16,15822,40,39,GOLD_IV,15,17,16622,18,22,SILVER_I,41,18,20911,40,39,GOLD_IV,15,18,20971,42,37,GOLD_IV,21,16,16340,69,62,GOLD_III,57,18,20141,12,14,SILVER_II,62,18,21476,39,31,GOLD_IV,97,17,17246,7,4,SILVER_III,96,15,14158,7,4,SILVER_III,96,17,16972
0,38,50,GOLD_IV,91,11,7367,439,425,GOLD_IV,18,9,5770,18,22,SILVER_I,41,9,5767,404,421,GOLD_IV,52,9,5287,74,83,GOLD_IV,0,8,4527,369,343,GOLD_II,35,11,7857,30,28,GOLD_IV,0,11,7726,254,237,GOLD_II,0,12,9051,25,27,GOLD_IV,33,12,8907,22,26,GOLD_III,30,11,7482
0,88,72,GOLD_II,27,18,18681,34,37,GOLD_IV,38,17,18117,15,9,GOLD_IV,74,18,20113,35,29,GOLD_IV,7,17,17488,230,238,GOLD_II,14,17,16985,21,28,GOLD_IV,20,17,17093,6,7,SILVER_I,17,14,12842,26,17,SILVER_II,60,15,14549,38,47,GOLD_IV,16,17,16541,370,382,GOLD_IV,66,14,12636
1,74,90,SILVER_IV,75,12,9149,15,20,SILVER_I,31,10,6550,89,96,GOLD_II,75,11,7527,38,47,GOLD_IV,16,9,5956,43,54,GOLD_III,0,8,4860,27,17,PLATINUM_IV,79,12,9801,6,7,SILVER_I,17,11,8478,215,201,GOLD_IV,38,12,9256,29,29,PLATINUM_IV,0,11,8117,240,223,GOLD_III,42,11,8160
0,22,17,GOLD_IV,0,16,15599,17,13,GOLD_IV,99,18,19284,90,87,GOLD_II,16,15,13648,111,107,GOLD_II,30,14,12331,61,80,GOLD_III,62,13,10410,66,58,GOLD_I,39,14,12464,6,7,SILVER_I,17,13,10939,28,26,GOLD_IV,11,13,10606,146,141,PLATINUM_IV,2,14,12833,13,13,SILVER_I,100,14,12197
0,126,133,GOLD_IV,65,18,18812,67,67,GOLD_IV,19,17,17705,121,122,SILVER_III,29,17,18130,121,122,SILVER_III,29,17,17628,121,122,SILVER_III,29,16,15044,826,839,SILVER_III,48,16,15200,6,7,SILVER_I,17,18,19014,152,126,SILVER_IV,87,16,15176,127,119,SILVER_I,100,14,11546,201,208,GOLD_IV,0,16,15810
0,49,55,SILVER_III,5,15,13249,38,29,GOLD_IV,47,14,11973,38,29,GOLD_IV,47,15,14566,38,29,GOLD_IV,47,14,12052,82,64,GOLD_II,15,13,11415,826,839,SILVER_III,48,13,11354,6,7,SILVER_I,17,13,10093,152,126,SILVER_IV,87,14,11548,127,119,SILVER_I,100,13,10724,201,208,GOLD_IV,0,11,8098
1,92,79,GOLD_I,17,15,14635,15,18,SILVER_I,20,16,15386,54,52,GOLD_I,14,17,16903,56,36,GOLD_II,20,15,14663,56,36,GOLD_II,20,15,14136,45,28,PLATINUM_IV,43,18,23033,6,7,SILVER_I,17,14,12599,83,61,PLATINUM_III,15,16,15872,21,21,GOLD_IV,1,16,15797,23,18,GOLD_IV,58,14,12992
1,100,80,PLATINUM_IV,0,15,14383,37,33,GOLD_IV,24,14,12749,108,112,GOLD_IV,0,16,15413,450,439,PLATINUM_IV,28,12,9633,36,24,GOLD_II,49,12,9867,168,163,GOLD_I,18,14,12751,6,7,SILVER_I,17,12,9703,171,173,GOLD_IV,60,15,13806,89,109,GOLD_IV,18,15,13475,13,20,GOLD_IV,15,16,14852
1,18,17,SILVER_I,43,18,23243,223,232,SILVER_III,48,18,21712,57,67,SILVER_II,15,18,21102,48,42,SILVER_I,6,18,20683,18,21,SILVER_IV,7,15,13837,27,28,SILVER_II,11,17,17104,27,23,SILVER_I,70,17,17145,55,59,SILVER_II,3,18,20411,7,24,SILVER_IV,56,17,17311,51,60,SILVER_I,76,16,14776
1,473,459,GOLD_II,44,13,10920,160,172,SILVER_III,46,13,10761,313,318,GOLD_IV,55,11,7820,48,42,SILVER_I,6,13,11050,258,266,SILVER_IV,0,10,7124,300,305,SILVER_II,66,12,9530,320,305,GOLD_IV,9,11,8273,149,125,SILVER_IV,17,12,8861,190,199,GOLD_IV,75,11,8304,181,151,GOLD_IV,13,11,7932
1,359,344,GOLD_IV,26,17,18235,83,73,SILVER_II,14,15,13787,65,75,SILVER_II,12,15,13262,48,42,SILVER_I,6,18,18897,259,263,GOLD_IV,11,13,10956,274,262,GOLD_IV,93,15,13335,60,58,SILVER_II,18,14,11648,270,284,SILVER_IV,37,15,14562,171,166,SILVER_I,29,13,10776,339,324,GOLD_IV,2,13,11301
0,79,92,SILVER_III,46,14,12018,73,89,SILVER_III,65,13,11319,44,62,SILVER_III,47,13,10271,48,42,SILVER_I,6,15,13945,543,545,SILVER_II,46,14,12412,81,75,SILVER_II,76,15,13416,28,22,SILVER_II,16,15,13526,121,129,SILVER_I,9,16,16365,252,252,GOLD_IV,2,14,11848,86,101,SILVER_II,17,13,11063
1,120,120,GOLD_IV,45,17,17381,145,157,SILVER_II,0,17,17080,213,223,GOLD_IV,0,17,16574,48,42,SILVER_I,6,18,19807,168,165,GOLD_IV,12,16,16301,205,204,GOLD_IV,1,18,18977,77,83,SILVER_III,0,17,17465,85,50,GOLD_IV,46,17,16631,495,440,GOLD_IV,21,16,14983,217,186,GOLD_III,75,14,12037
0,85,97,SILVER_I,48,14,12367,161,154,SILVER_IV,71,14,12054,31,38,SILVER_III,40,12,8982,48,42,SILVER_I,6,14,11836,233,214,SILVER_III,70,14,11544,219,204,GOLD_III,43,15,14624,198,178,GOLD_III,0,15,13446,234,230,SILVER_III,75,16,14841,697,688,GOLD_IV,12,13,11318,167,159,SILVER_I,52,13,10951
1,144,124,GOLD_IV,5,12,8737,139,120,GOLD_III,14,13,10578,152,166,SILVER_III,5,12,9054,48,42,SILVER_I,6,15,13561,239,267,SILVER_IV,60,11,8382,198,188,GOLD_III,22,13,10292,114,122,GOLD_IV,0,11,8167,36,40,BRONZE_I,39,10,7169,373,393,SILVER_IV,82,11,8429,460,453,SILVER_IV,19,11,8009
0,517,523,GOLD_IV,0,16,14967,226,225,GOLD_IV,0,14,11548,283,279,GOLD_IV,0,14,11573,22,18,SILVER_I,18,14,11855,169,171,GOLD_IV,13,13,10030,211,214,GOLD_IV,28,13,10857,73,71,GOLD_IV,12,11,8104,64,55,SILVER_I,42,14,12623,185,182,GOLD_IV,15,12,8845,119,120,GOLD_IV,0,9,5912
0,73,64,GOLD_IV,66,18,19565,198,200,GOLD_IV,39,17,17056,84,86,SILVER_I,41,16,14862,241,211,GOLD_IV,26,14,11879,132,123,GOLD_III,14,15,14377,66,61,GOLD_IV,0,16,15162,29,40,SILVER_I,3,16,15472,64,55,SILVER_I,42,15,13909,244,225,GOLD_IV,46,16,15393,107,107,GOLD_IV,13,13,11154
1,217,233,GOLD_IV,61,17,16774,29,32,SILVER_I,28,17,16581,60,70,SILVER_I,57,16,15749,425,412,SILVER_I,0,17,16600,44,47,SILVER_I,100,14,12442,66,61,GOLD_IV,0,17,16517,134,143,GOLD_IV,12,16,16439,64,55,SILVER_I,42,17,17111,307,290,GOLD_IV,0,16,15704,304,333,GOLD_IV,6,16,15324
0,63,56,GOLD_IV,0,16,15064,390,367,SILVER_I,49,15,14540,309,317,GOLD_IV,67,16,15311,105,122,SILVER_I,13,15,13967,101,103,GOLD_IV,62,15,14331,66,61,GOLD_IV,0,16,14963,86,97,GOLD_IV,12,14,12277,64,55,SILVER_I,42,17,16819,167,137,GOLD_II,42,14,11848,146,146,SILVER_II,16,12,9821
0,244,224,GOLD_IV,56,18,20326,563,614,GOLD_IV,43,18,20991,299,316,GOLD_IV,11,18,18391,157,164,GOLD_III,59,16,15890,379,370,GOLD_IV,15,13,10990,161,158,GOLD_III,72,16,16385,259,267,SILVER_III,75,15,14629,64,55,SILVER_I,42,17,17318,116,153,GOLD_II,0,16,15900,100,119,GOLD_IV,17,16,15636
1,90,74,GOLD_III,1,16,15699,44,48,SILVER_II,17,13,10979,174,151,GOLD_IV,25,14,11917,319,307,GOLD_IV,0,14,12076,706,709,GOLD_IV,44,13,10420,66,61,GOLD_IV,0,17,16975,107,89,GOLD_II,0,17,17660,64,55,SILVER_I,42,15,13799,1017,1008,GOLD_IV,24,15,14152,81,85,GOLD_IV,61,14,12041
1,100,128,GOLD_IV,13,9,5777,222,248,GOLD_IV,57,7,3613,83,87,GOLD_IV,12,9,5739,192,188,GOLD_IV,16,8,4388,148,138,SILVER_I,96,7,4027,66,61,GOLD_IV,0,11,8561,52,39,GOLD_IV,1,10,6449,64,55,SILVER_I,42,10,7246,350,356,GOLD_IV,0,10,6169,286,291,GOLD_IV,81,9,5850
0,332,331,GOLD_III,68,9,5597,18,16,SILVER_I,50,7,3838,63,53,GOLD_III,67,10,6393,76,61,GOLD_III,29,8,4849,16,16,GOLD_IV,0,8,4451,17,15,SILVER_I,100,12,8599,14,11,SILVER_I,25,10,6514,8,12,SILVER_I,37,11,7643,17,17,GOLD_IV,51,9,5605,27,30,GOLD_IV,21,8,4612
0,13,9,SILVER_II,89,18,18663,18,16,SILVER_I,50,15,13768,13,9,SILVER_II,89,18,20083,355,359,GOLD_I,13,17,17086,355,359,GOLD_I,13,15,13694,18,7,GOLD_IV,58,18,22628,16,12,SILVER_II,75,18,21997,23,24,SILVER_I,26,17,17169,5,5,SILVER_I,18,17,17746,19,16,SILVER_I,100,17,17116
0,23,24,SILVER_I,41,9,5697,18,16,SILVER_I,50,9,6119,16,12,GOLD_IV,29,11,7989,16,11,GOLD_IV,65,10,7288,19,16,SILVER_II,70,9,5888,21,17,GOLD_IV,4,13,10669,37,37,GOLD_IV,1,12,8790,14,26,GOLD_IV,83,12,9390,4,7,SILVER_II,63,12,9331,49,71,GOLD_IV,21,11,8437
0,39,30,GOLD_III,74,15,13992,18,16,SILVER_I,50,10,6142,37,37,GOLD_IV,1,12,8999,17,13,SILVER_I,67,15,14396,19,13,GOLD_IV,1,14,12770,59,37,PLATINUM_II,75,17,16480,30,18,GOLD_III,0,15,14180,16,25,GOLD_IV,36,15,14629,128,116,GOLD_IV,92,14,12737,128,116,GOLD_IV,92,13,11226
1,59,75,GOLD_III,43,15,13089,18,16,SILVER_I,50,15,14501,83,98,GOLD_I,1,14,12562,519,512,GOLD_II,90,15,13731,41,32,GOLD_III,77,13,10393,10,15,SILVER_I,20,13,11194,132,140,GOLD_II,61,13,11434,240,250,GOLD_I,8,14,11944,98,76,GOLD_II,91,13,9968,442,442,GOLD_III,55,12,8845
0,102,94,GOLD_III,62,12,9834,18,16,SILVER_I,50,13,10205,11,18,SILVER_I,5,13,10370,11,15,GOLD_I,67,12,9604,166,177,PLATINUM_IV,90,11,8050,50,40,GOLD_I,94,14,12095,12,6,GOLD_IV,1,15,13048,226,212,GOLD_III,28,15,14548,48,36,GOLD_I,95,13,10471,8,9,GOLD_II,75,13,10014
1,166,177,PLATINUM_IV,90,13,10304,18,16,SILVER_I,50,14,11620,27,18,PLATINUM_II,11,13,11290,50,37,PLATINUM_II,2,12,8996,56,53,GOLD_II,1,11,7679,16,13,GOLD_II,29,12,9573,10,9,GOLD_IV,36,12,8725,10,9,GOLD_IV,36,11,7979,48,36,GOLD_I,95,10,6294,262,237,PLATINUM_IV,7,9,5961
0,18,11,SILVER_I,4,16,15399,9,18,SILVER_I,45,15,13893,15,13,SILVER_I,25,17,17366,14,5,SILVER_III,92,17,16743,18,16,GOLD_IV,3,15,13438,11,5,SILVER_I,8,18,18682,25,21,GOLD_IV,50,17,17312,19,13,SILVER_I,19,17,16795,24,11,SILVER_I,78,15,13896,24,13,SILVER_I,80,15,13047
1,25,15,GOLD_II,21,17,16676,8,7,SILVER_I,0,15,13564,15,13,SILVER_I,25,16,15688,15,14,GOLD_IV,36,15,13972,19,13,GOLD_IV,23,13,10726,30,24,GOLD_IV,16,14,12995,15,13,SILVER_I,8,16,15781,12,7,SILVER_I,1,15,14667,22,24,GOLD_IV,52,16,15211,15,10,GOLD_IV,1,12,9504
0,25,15,GOLD_II,21,10,7250,15,23,SILVER_I,3,10,6229,15,13,SILVER_I,25,12,9528,13,14,SILVER_I,24,10,6480,11,4,SILVER_I,1,9,5140,17,17,GOLD_II,0,12,9467,18,17,GOLD_III,97,12,9718,17,15,GOLD_IV,41,13,10685,21,10,GOLD_IV,72,13,10129,7,7,SILVER_II,50,12,9280
1,32,31,GOLD_III,33,14,11570,26,25,GOLD_IV,89,14,12652,15,13,SILVER_I,25,13,11120,15,13,SILVER_I,25,14,11911,52,47,GOLD_IV,5,12,8823,11,13,GOLD_IV,0,13,10777,37,35,GOLD_III,0,13,10726,24,22,GOLD_IV,55,13,10877,7,7,GOLD_IV,28,12,8684,11,14,SILVER_I,23,11,8213
1,950,943,GOLD_III,94,14,11855,39,25,GOLD_III,49,13,11235,15,13,SILVER_I,25,13,10397,24,23,GOLD_IV,39,13,10358,120,100,GOLD_III,47,12,8770,92,90,GOLD_II,0,10,6202,13,9,SILVER_I,3,13,9978,65,62,GOLD_II,21,13,11194,6,8,SILVER_I,0,12,9313,235,229,GOLD_III,82,10,6863
1,12,5,SILVER_I,56,13,11199,10,8,SILVER_II,23,13,11315,15,13,SILVER_I,25,15,14524,21,15,GOLD_IV,6,13,10901,21,21,SILVER_I,25,13,10249,36,40,GOLD_IV,22,15,13173,26,19,SILVER_I,70,13,10241,24,28,SILVER_I,14,13,10700,24,38,SILVER_III,95,11,7776,21,25,GOLD_III,29,12,8861
0,40,37,GOLD_IV,0,15,14123,7,12,SILVER_I,9,15,13495,15,13,SILVER_I,25,17,17948,14,8,SILVER_I,45,15,13740,44,38,GOLD_III,99,14,12416,61,62,GOLD_III,44,18,18624,12,6,GOLD_IV,1,18,19689,68,65,SILVER_I,0,15,13419,10,12,SILVER_II,1,16,15186,15,18,GOLD_IV,74,15,13025
1,53,71,GOLD_IV,0,17,18042,62,66,GOLD_IV,24,16,15333,22,33,SILVER_II,75,16,14997,31,56,SILVER_IV,43,17,16742,14,15,GOLD_IV,33,14,12611,23,23,SILVER_I,38,17,17296,13,19,SILVER_II,32,17,17808,31,12,GOLD_IV,1,17,17718,11,9,SILVER_I,20,16,16235,8,11,SILVER_I,23,16,14821
0,51,34,GOLD_II,16,17,16885,17,13,SILVER_I,90,16,15234,66,66,GOLD_III,14,17,16944,66,68,SILVER_I,49,16,15348,20,12,GOLD_IV,52,14,12356,20,23,SILVER_I,26,14,12563,30,25,GOLD_III,19,16,14890,31,36,GOLD_IV,0,16,15264,11,9,SILVER_I,20,15,14259,8,11,SILVER_I,23,13,11222
1,27,32,GOLD_IV,0,11,7835,34,35,GOLD_IV,0,10,6584,16,24,SILVER_IV,54,12,8825,7,5,SILVER_IV,88,10,6796,17,19,SILVER_II,25,9,6080,45,41,GOLD_IV,55,13,10652,28,21,GOLD_II,75,13,10512,68,49,PLATINUM_II,60,14,11549,11,9,SILVER_I,20,11,7589,9,9,SILVER_II,1,10,6532
1,79,75,GOLD_I,0,15,13222,24,38,SILVER_I,100,15,13334,31,48,SILVER_I,94,14,12226,295,251,PLATINUM_III,0,13,11021,53,77,GOLD_IV,78,11,7790,16,14,GOLD_IV,78,17,16633,55,53,SILVER_I,100,13,11149,73,87,GOLD_II,0,15,14249,11,9,SILVER_I,20,14,12628,8,11,SILVER_I,23,13,10068
0,13,15,SILVER_II,43,17,17347,38,41,SILVER_I,4,18,18478,28,37,SILVER_II,75,17,17849,42,42,GOLD_IV,45,17,16683,18,23,SILVER_I,82,14,12410,7,11,SILVER_II,21,16,15352,58,59,GOLD_IV,61,18,19943,54,52,GOLD_IV,57,15,13901,11,9,SILVER_I,20,14,13011,8,11,SILVER_I,23,14,12798
1,55,70,SILVER_I,50,14,11711,72,76,GOLD_IV,0,13,11288,17,24,SILVER_I,55,16,16104,4,8,BRONZE_I,65,13,11318,23,23,SILVER_I,77,12,9506,222,185,PLATINUM_IV,37,16,16045,13,10,SILVER_I,98,18,18574,44,28,GOLD_IV,1,17,17887,11,9,SILVER_I,20,14,12839,8,11,SILVER_I,23,13,11323
0,222,185,PLATINUM_IV,37,16,16182,23,26,GOLD_IV,16,14,12084,13,10,SILVER_I,98,16,16330,36,42,GOLD_IV,64,14,12262,53,56,SILVER_II,61,13,10581,35,39,GOLD_IV,5,13,11129,30,29,GOLD_III,41,13,11361,91,84,SILVER_II,74,14,12389,11,9,SILVER_I,20,15,13516,8,11,SILVER_I,23,13,10264
0,43,22,GOLD_III,0,18,23113,187,194,GOLD_IV,6,17,18072,17,26,SILVER_I,48,18,18846,55,48,GOLD_III,0,18,20315,190,202,SILVER_I,45,17,16564,31,32,SILVER_II,98,18,24453,38,41,SILVER_III,38,17,17692,170,156,GOLD_III,56,18,22046,117,123,SILVER_I,85,17,18184,87,92,GOLD_IV,0,18,18799
0,126,152,SILVER_I,24,14,12305,219,209,GOLD_IV,11,14,13003,17,26,SILVER_I,48,16,14826,55,48,GOLD_III,0,16,14939,53,47,GOLD_IV,1,13,11018,99,92,SILVER_II,40,17,18183,56,52,GOLD_IV,0,16,15752,100,75,GOLD_III,85,18,19952,759,753,GOLD_IV,44,17,16521,83,105,SILVER_IV,75,15,13300
1,312,313,GOLD_IV,63,14,12795,81,64,GOLD_IV,32,12,9881,17,26,SILVER_I,48,13,11083,55,48,GOLD_III,0,12,9146,28,28,SILVER_II,75,10,6597,121,108,GOLD_IV,28,11,8403,68,85,SILVER_II,63,10,6962,840,845,SILVER_I,0,11,8386,113,123,GOLD_I,0,10,7023,53,54,SILVER_II,19,10,7079
