result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,31,42,BRONZE_II,26,15,14626,24,18,BRONZE_I,100,17,16640,68,55,BRONZE_II,90,15,13312,4,17,IRON_II,27,13,11002,16,45,IRON_I,33,11,8370,7,8,BRONZE_IV,65,15,14340,20,28,BRONZE_IV,75,16,15721,154,154,BRONZE_III,23,16,14723,156,139,BRONZE_III,25,15,13059,5,9,IRON_I,97,15,13426
0,5,11,IRON_I,84,17,17302,177,177,BRONZE_II,59,17,16955,22,30,BRONZE_I,17,18,19711,61,73,BRONZE_II,35,15,13649,178,164,BRONZE_I,1,15,14592,40,50,BRONZE_II,59,16,16305,11,15,BRONZE_IV,85,14,12678,137,150,BRONZE_III,56,14,12409,5,11,IRON_I,84,14,12519,5,9,IRON_I,97,14,13012
1,85,83,SILVER_III,49,17,17753,49,74,IRON_I,15,16,16062,80,79,BRONZE_III,23,17,17391,177,197,BRONZE_IV,82,17,17451,321,335,BRONZE_I,70,16,15788,153,153,BRONZE_II,0,17,17289,53,75,BRONZE_III,60,16,15852,120,130,BRONZE_II,19,15,14475,72,78,SILVER_IV,0,15,14683,22,30,BRONZE_IV,0,15,13125
0,373,368,BRONZE_I,7,13,10775,49,74,IRON_I,15,12,8811,380,386,BRONZE_III,24,12,9274,85,83,SILVER_III,49,14,11762,308,292,BRONZE_III,64,11,7666,113,102,BRONZE_II,22,16,14721,132,135,BRONZE_I,0,13,10535,168,174,BRONZE_III,94,14,12580,78,84,BRONZE_III,19,13,10953,195,193,BRONZE_II,21,13,10594
0,138,156,BRONZE_IV,62,12,8794,49,74,IRON_I,15,10,7093,41,68,IRON_III,22,11,7322,39,30,BRONZE_IV,46,9,5726,31,37,IRON_I,1,10,6242,413,450,BRONZE_IV,42,15,13430,58,66,IRON_II,76,13,10175,167,246,IRON_III,92,14,11693,91,108,BRONZE_III,67,10,7049,232,317,IRON_II,23,11,8229
1,91,127,IRON_II,75,11,7882,49,74,IRON_I,15,9,5306,23,41,BRONZE_III,1,12,9195,45,63,IRON_I,1,8,4574,30,38,BRONZE_IV,34,8,4343,202,212,BRONZE_IV,54,7,4015,285,333,IRON_II,7,8,4478,331,494,IRON_IV,7,9,5955,25,50,BRONZE_IV,17,8,4857,21,46,IRON_III,45,8,5016
0,85,83,SILVER_III,49,15,14484,49,74,IRON_I,15,13,10503,51,58,BRONZE_III,17,14,12863,105,114,BRONZE_II,47,13,10682,143,172,BRONZE_III,24,12,9796,14,29,BRONZE_IV,87,16,15248,40,50,BRONZE_III,45,16,15845,9,21,BRONZE_III,26,14,11756,408,377,BRONZE_I,51,14,11948,34,55,BRONZE_III,26,16,16407
0,85,83,SILVER_III,49,17,17844,49,74,IRON_I,15,15,13542,240,256,BRONZE_II,46,17,16922,118,120,BRONZE_II,19,15,14125,34,50,BRONZE_III,62,13,10458,89,99,BRONZE_III,0,14,11982,9,23,SILVER_IV,0,16,14990,21,35,BRONZE_II,16,18,19939,29,35,SILVER_III,36,18,18722,9,23,BRONZE_III,60,14,11493
0,122,120,BRONZE_II,65,11,8444,49,74,IRON_I,15,12,9457,203,193,SILVER_I,28,13,11173,85,83,SILVER_III,49,11,7885,9,5,SILVER_II,29,12,8634,59,85,GOLD_IV,0,15,13476,59,85,GOLD_IV,0,12,9810,70,69,SILVER_III,55,13,10700,10,15,BRONZE_I,52,12,8929,10,15,BRONZE_I,52,11,7496
0,20,17,SILVER_II,85,12,9465,188,193,MASTER_I,0,11,7758,66,73,GOLD_IV,0,11,7957,182,190,SILVER_IV,0,9,5457,279,288,SILVER_II,0,10,6396,1,10,IRON_I,42,10,6229,2,17,IRON_I,1,9,5706,2,17,IRON_I,1,11,7489,9,12,BRONZE_III,89,8,4144,9,12,BRONZE_III,89,8,4547
0,181,184,BRONZE_IV,18,18,19133,142,158,BRONZE_III,40,18,21483,22,33,IRON_III,58,18,22792,196,196,BRONZE_III,90,18,20061,349,332,BRONZE_III,43,16,15892,210,230,BRONZE_III,5,18,23863,2,17,IRON_I,1,17,16905,480,461,BRONZE_IV,79,18,18811,227,236,IRON_III,48,18,19387,154,144,BRONZE_III,60,18,18395
0,69,33,PLATINUM_IV,47,11,8462,27,23,SILVER_III,92,10,6144,61,28,PLATINUM_IV,1,10,6580,32,21,PLATINUM_III,2,10,6780,50,53,BRONZE_III,54,8,4338,50,53,BRONZE_III,54,9,5763,2,17,IRON_I,1,8,4223,263,222,PLATINUM_II,59,9,5668,1,10,IRON_I,42,6,3172,117,129,SILVER_III,1,8,4992
0,633,614,BRONZE_IV,78,13,11348,84,115,IRON_II,0,12,9219,169,170,IRON_II,65,13,9976,584,560,BRONZE_I,38,12,9294,215,237,BRONZE_IV,30,11,7861,316,387,IRON_III,69,11,8355,2,17,IRON_I,1,11,7929,114,108,BRONZE_III,0,12,9828,10,16,IRON_I,49,12,8696,74,89,IRON_I,28,11,7544
0,118,112,BRONZE_IV,13,13,9974,49,39,IRON_I,8,12,8797,67,59,BRONZE_III,39,11,8059,320,313,BRONZE_II,45,11,7386,192,174,BRONZE_III,5,11,7314,142,144,BRONZE_IV,0,10,7052,2,17,IRON_I,1,10,6654,15,32,IRON_II,83,12,8855,66,75,IRON_IV,75,10,6394,235,240,IRON_II,50,8,4853
0,117,121,BRONZE_IV,61,18,21120,24,29,IRON_II,54,17,16953,144,177,BRONZE_IV,51,17,17033,369,370,BRONZE_IV,0,17,17468,171,168,IRON_I,56,16,14957,123,161,IRON_III,35,16,15834,2,17,IRON_I,1,15,14275,625,594,IRON_II,75,17,17338,498,473,BRONZE_II,41,17,17894,120,117,BRONZE_III,56,15,13187
0,34,34,BRONZE_III,29,17,17577,354,362,BRONZE_III,52,18,22845,452,493,IRON_II,25,18,19074,115,93,SILVER_III,75,18,23280,51,37,BRONZE_II,26,17,17352,379,416,BRONZE_IV,84,18,24779,2,17,IRON_I,1,15,13729,327,298,SILVER_III,0,17,17037,252,242,BRONZE_III,33,17,17770,310,325,BRONZE_III,51,16,15426
0,57,60,BRONZE_I,10,14,12535,203,217,BRONZE_III,18,13,11167,164,157,BRONZE_II,0,14,12548,5,11,IRON_I,48,12,9590,59,75,BRONZE_IV,61,12,9012,44,50,BRONZE_III,58,13,10233,275,242,SILVER_IV,91,11,7544,5,9,IRON_I,45,12,9110,28,28,BRONZE_III,0,11,8118,359,357,SILVER_IV,31,10,6826
0,229,234,BRONZE_II,39,16,15256,236,238,BRONZE_II,0,16,14786,78,83,BRONZE_II,0,17,16672,13,21,BRONZE_III,60,14,12692,130,146,IRON_I,27,14,11528,96,84,BRONZE_I,45,15,13564,128,143,BRONZE_III,65,14,12793,5,9,IRON_I,45,14,12349,440,436,SILVER_IV,73,12,9950,126,146,IRON_II,17,12,9610
0,303,303,BRONZE_II,54,18,20496,69,73,BRONZE_III,21,17,17575,1060,1050,SILVER_IV,58,17,16830,139,147,BRONZE_II,60,17,18159,86,94,BRONZE_IV,69,16,16298,16,28,BRONZE_IV,52,17,18134,424,409,BRONZE_I,45,17,17101,5,9,IRON_I,45,16,15950,72,90,BRONZE_IV,0,16,15171,37,35,BRONZE_II,49,16,15018
1,341,306,SILVER_II,0,18,19781,95,88,BRONZE_IV,12,13,10663,93,102,BRONZE_III,0,14,12768,262,234,SILVER_II,0,15,13877,40,51,BRONZE_III,0,14,11634,144,156,BRONZE_III,42,18,18971,181,189,BRONZE_III,20,17,18239,5,9,IRON_I,45,16,15489,239,256,BRONZE_III,89,16,16106,102,115,BRONZE_III,24,15,14153
0,161,147,SILVER_IV,10,18,22376,54,60,BRONZE_II,0,16,16099,332,358,BRONZE_III,78,16,14801,53,57,BRONZE_III,71,17,17603,33,41,BRONZE_III,44,16,16120,100,108,BRONZE_II,0,16,16391,203,208,BRONZE_I,67,18,22234,5,9,IRON_I,45,17,16728,59,58,BRONZE_III,75,14,11704,57,51,BRONZE_II,33,17,18073
0,40,41,BRONZE_IV,14,11,8084,17,17,IRON_I,58,13,10909,36,50,IRON_I,0,12,9220,19,17,BRONZE_III,32,12,9134,239,258,BRONZE_IV,36,12,8695,811,777,BRONZE_IV,70,11,8287,255,257,BRONZE_II,39,13,9995,5,9,IRON_I,45,11,7950,29,27,BRONZE_III,82,10,6210,116,112,BRONZE_II,51,11,7984
0,78,73,BRONZE_II,22,10,6869,240,284,IRON_II,88,8,4805,18,15,BRONZE_IV,75,9,5443,19,21,BRONZE_III,26,8,4419,32,52,IRON_III,27,7,3378,6,13,IRON_I,42,7,3799,54,52,BRONZE_II,63,7,3501,5,9,IRON_I,45,9,5809,49,53,BRONZE_III,23,7,3651,29,27,BRONZE_III,82,7,3441
0,11,8,BRONZE_II,61,10,7013,5,12,BRONZE_IV,76,7,3615,7,20,BRONZE_III,75,11,7934,7,11,IRON_I,61,9,5305,7,11,IRON_I,61,8,4150,16,23,BRONZE_I,39,11,8018,27,35,BRONZE_I,0,9,6063,26,19,SILVER_IV,47,10,7169,33,31,SILVER_IV,53,10,6483,81,79,BRONZE_II,27,9,5045
1,21,44,IRON_I,52,18,21099,74,78,BRONZE_IV,55,18,27694,16,33,IRON_I,0,18,22663,7,11,IRON_I,61,18,18936,198,201,BRONZE_IV,36,18,22008,166,179,IRON_II,75,18,25740,278,310,BRONZE_IV,39,18,27441,37,35,BRONZE_III,0,18,29691,220,211,BRONZE_III,56,18,27217,43,71,BRONZE_III,1,18,20895
0,89,81,BRONZE_III,69,3,1090,212,197,BRONZE_I,6,1,0,88,75,BRONZE_III,61,3,752,7,11,IRON_I,61,2,545,63,72,BRONZE_IV,15,3,727,513,476,BRONZE_IV,13,3,880,111,108,BRONZE_III,43,3,932,53,37,BRONZE_III,77,4,1203,104,128,BRONZE_IV,15,3,676,40,60,BRONZE_IV,0,3,737
1,396,422,IRON_II,0,17,17835,141,178,IRON_I,77,15,14202,156,171,IRON_II,96,18,19818,7,11,IRON_I,61,16,15494,156,170,BRONZE_IV,11,16,14914,794,785,IRON_I,34,16,15263,152,140,IRON_III,34,18,19754,59,78,IRON_III,70,15,13757,95,127,BRONZE_IV,0,17,18064,177,201,BRONZE_IV,38,15,13156
0,121,137,BRONZE_IV,0,13,10412,114,97,IRON_I,81,10,7121,363,331,BRONZE_III,73,9,6104,7,11,IRON_I,61,11,7926,37,58,IRON_I,5,9,5621,65,67,BRONZE_III,27,11,8317,260,227,BRONZE_III,81,11,8480,55,72,IRON_II,54,10,7296,320,319,BRONZE_II,42,11,7902,20,18,BRONZE_IV,17,10,6141
0,270,236,BRONZE_IV,72,12,9099,38,46,BRONZE_III,16,10,6965,185,194,BRONZE_IV,62,11,8293,7,11,IRON_I,61,10,7159,51,60,BRONZE_IV,69,7,4030,78,63,BRONZE_I,36,13,10231,211,171,SILVER_IV,25,12,9297,84,126,IRON_IV,50,12,8680,47,48,BRONZE_IV,48,12,8902,205,210,IRON_III,68,9,5151
1,164,173,IRON_I,0,18,21017,279,251,BRONZE_II,1,18,21700,324,343,IRON_I,73,18,23173,7,11,IRON_I,61,18,19753,47,47,BRONZE_II,31,17,17939,539,553,IRON_II,64,18,23079,378,367,BRONZE_III,78,17,17637,165,154,BRONZE_II,29,18,21605,382,388,BRONZE_IV,75,17,17924,190,189,BRONZE_IV,0,17,17122
0,61,81,BRONZE_III,20,17,18014,530,530,IRON_III,44,16,15553,55,87,IRON_II,17,15,13639,139,170,BRONZE_III,56,14,12597,735,713,BRONZE_IV,74,15,13395,187,207,IRON_IV,0,16,14805,25,68,IRON_II,60,17,17187,25,38,BRONZE_IV,98,14,12730,12,31,IRON_I,86,14,11671,27,41,IRON_I,18,14,12558
0,37,56,IRON_I,57,13,10568,23,16,BRONZE_IV,20,13,10892,34,43,BRONZE_IV,8,14,11583,85,86,BRONZE_IV,1,13,10644,73,100,IRON_I,63,13,10018,272,283,BRONZE_IV,33,14,11920,47,65,IRON_II,46,12,8993,285,299,BRONZE_IV,26,11,8224,102,134,IRON_IV,34,11,7969,27,41,IRON_I,18,12,9245
0,24,20,IRON_II,42,12,9495,104,107,IRON_III,76,11,7754,207,205,IRON_III,74,12,8699,66,77,BRONZE_III,0,13,10492,213,229,BRONZE_IV,0,12,9125,44,48,IRON_II,37,10,6816,30,53,IRON_IV,0,11,8327,14,25,BRONZE_IV,60,9,6087,139,133,BRONZE_IV,1,10,6819,27,41,IRON_I,18,11,8243
0,256,279,IRON_II,77,11,7304,219,251,BRONZE_IV,23,9,5121,201,150,BRONZE_II,51,10,7117,458,460,SILVER_IV,19,8,4284,31,69,IRON_IV,0,7,3348,0,40,IRON_IV,0,8,4959,1,44,IRON_IV,0,5,2266,139,161,BRONZE_IV,19,9,5824,133,154,BRONZE_IV,40,8,4518,27,41,IRON_I,18,10,6274
1,201,165,BRONZE_II,45,15,13483,251,282,IRON_I,41,15,13507,369,388,BRONZE_IV,0,14,12608,126,133,BRONZE_IV,25,12,9814,205,201,IRON_I,0,13,10586,78,98,IRON_II,89,15,13310,194,300,IRON_III,0,14,11998,102,131,BRONZE_IV,0,16,15235,202,205,BRONZE_III,62,15,13661,27,41,IRON_I,18,13,11342
1,114,142,IRON_III,0,12,9383,128,154,IRON_II,58,12,9053,408,437,BRONZE_IV,41,13,10351,17,21,IRON_II,22,11,8072,41,52,BRONZE_III,0,11,7386,402,392,BRONZE_III,33,14,11753,22,43,BRONZE_IV,0,13,10352,367,393,BRONZE_IV,0,13,11228,367,393,BRONZE_IV,0,12,9915,27,41,IRON_I,18,12,8750
1,218,244,IRON_III,35,15,13923,134,168,IRON_III,52,10,7178,26,19,IRON_I,64,16,15808,50,67,BRONZE_IV,13,14,12070,101,112,BRONZE_IV,27,13,11068,12,9,BRONZE_IV,21,17,17243,112,153,IRON_II,0,15,13482,49,72,BRONZE_IV,49,13,11169,291,299,IRON_II,26,13,10454,27,41,IRON_I,18,14,12568
0,91,130,IRON_IV,95,18,21416,34,49,BRONZE_IV,90,18,20262,133,136,BRONZE_IV,62,17,18039,390,393,IRON_II,87,17,18079,218,223,BRONZE_III,39,17,17444,24,26,BRONZE_IV,0,18,19980,21,47,IRON_I,8,13,10247,47,60,BRONZE_IV,27,18,19116,125,111,BRONZE_IV,0,18,19468,98,104,BRONZE_IV,11,16,16343
0,46,55,BRONZE_IV,19,13,10215,86,134,IRON_II,8,10,7187,67,81,IRON_II,59,13,11042,88,111,IRON_II,42,11,7830,52,49,IRON_I,11,11,7958,97,114,BRONZE_IV,0,13,10439,21,47,IRON_I,8,13,10019,44,58,IRON_IV,76,12,8834,147,152,IRON_III,35,11,7986,268,263,IRON_II,39,9,5718
0,52,52,BRONZE_III,38,15,13588,138,156,BRONZE_III,0,12,9868,291,298,BRONZE_III,26,13,11192,140,160,BRONZE_III,63,12,8725,176,164,BRONZE_IV,90,11,8274,128,137,BRONZE_IV,20,13,10287,21,47,IRON_I,8,12,8638,3,12,BRONZE_IV,0,12,9608,148,151,BRONZE_I,17,10,7174,182,174,IRON_I,27,9,6055
0,26,36,IRON_II,7,16,14803,111,124,BRONZE_II,15,18,19441,247,249,BRONZE_IV,42,15,13427,184,188,IRON_I,100,16,15899,79,89,BRONZE_III,42,14,12644,190,196,BRONZE_IV,10,15,14233,21,47,IRON_I,8,13,10452,363,359,BRONZE_IV,64,16,14994,170,194,IRON_II,8,14,11569,31,54,BRONZE_III,75,13,11250
0,425,463,BRONZE_IV,16,15,14261,42,61,BRONZE_IV,9,14,11970,23,58,IRON_IV,72,15,13961,250,272,IRON_I,50,14,12017,213,245,BRONZE_IV,40,13,11090,75,102,BRONZE_IV,0,13,11254,21,47,IRON_I,8,12,8584,56,65,IRON_I,16,12,8864,176,205,BRONZE_IV,0,13,10753,177,203,BRONZE_IV,0,11,8505
1,66,67,IRON_II,97,11,7733,22,35,IRON_III,0,9,5976,117,134,IRON_IV,42,11,7762,88,108,BRONZE_III,60,10,6500,17,23,IRON_II,36,9,5746,335,323,BRONZE_IV,25,12,9214,21,47,IRON_I,8,10,7040,115,124,BRONZE_IV,46,13,10141,347,351,IRON_I,11,10,6621,31,40,IRON_IV,32,9,6095
1,18,31,IRON_I,75,14,12990,127,146,IRON_I,54,14,12061,28,44,BRONZE_IV,28,14,12201,434,535,IRON_I,18,14,11605,232,257,BRONZE_IV,85,13,10851,30,51,IRON_II,21,16,15441,21,47,IRON_I,8,15,13622,190,215,BRONZE_III,39,16,15095,21,33,IRON_II,51,15,13546,13,34,IRON_I,11,14,12753
1,14,22,BRONZE_I,0,16,15624,230,208,BRONZE_III,21,14,12686,230,208,BRONZE_III,21,16,15291,161,187,BRONZE_III,11,14,12479,42,62,BRONZE_I,10,14,12606,4,15,BRONZE_II,75,16,16127,477,476,BRONZE_II,63,17,16988,37,55,SILVER_III,0,18,19952,68,81,SILVER_IV,15,15,14510,8,19,IRON_I,76,16,15102
0,45,51,BRONZE_I,28,18,19593,45,51,BRONZE_I,23,18,19050,186,190,SILVER_IV,36,17,16612,209,199,BRONZE_I,8,15,14377,194,180,SILVER_IV,99,15,14024,73,83,SILVER_IV,13,15,14646,93,80,SILVER_IV,14,18,19741,182,165,SILVER_IV,27,16,16110,37,55,SILVER_III,0,16,15893,8,19,IRON_I,76,15,13061
1,85,70,BRONZE_II,60,15,13930,150,158,BRONZE_III,24,14,12391,223,232,BRONZE_III,15,15,13354,106,131,BRONZE_III,64,15,13153,226,214,BRONZE_III,0,12,8584,202,182,BRONZE_I,14,17,17942,135,103,SILVER_III,94,15,14515,143,132,SILVER_IV,25,15,14158,9,11,BRONZE_IV,48,16,15537,8,19,IRON_I,76,14,12662
0,46,52,BRONZE_IV,49,12,9680,11,10,BRONZE_IV,0,15,14698,31,44,BRONZE_III,15,15,13472,18,36,BRONZE_IV,75,12,9622,557,564,IRON_III,48,12,8926,123,88,SILVER_II,45,13,10785,108,98,SILVER_IV,0,13,10894,115,111,BRONZE_I,57,13,11381,48,62,BRONZE_IV,20,13,10336,8,19,IRON_I,76,11,8383
0,114,94,SILVER_IV,66,18,19062,43,35,BRONZE_III,28,14,12971,134,129,SILVER_III,31,16,15648,236,195,SILVER_II,15,14,12366,80,81,SILVER_IV,34,13,10804,100,82,SILVER_I,25,12,9012,79,78,BRONZE_II,9,13,10944,187,172,SILVER_IV,11,14,12179,37,55,SILVER_III,0,14,11872,8,19,IRON_I,76,12,9698
0,67,68,IRON_I,52,3,705,18,24,SILVER_II,1,3,805,97,103,BRONZE_II,75,3,783,86,82,BRONZE_II,20,3,715,177,146,SILVER_II,48,3,715,258,272,BRONZE_I,0,3,946,80,106,BRONZE_IV,49,2,375,35,56,BRONZE_III,29,3,871,135,146,BRONZE_II,15,2,362,8,19,IRON_I,76,1,0
0,38,42,BRONZE_III,44,10,6604,251,223,BRONZE_IV,51,11,7505,5,13,BRONZE_IV,0,11,7380,12,4,BRONZE_III,75,9,5732,101,95,BRONZE_I,46,8,4969,87,84,SILVER_IV,0,12,9254,57,67,BRONZE_III,0,10,6813,14,27,IRON_III,75,9,5270,6,11,BRONZE_IV,0,9,5715,8,19,IRON_I,76,5,2311
1,25,47,IRON_III,75,13,10739,70,66,BRONZE_III,17,15,14644,97,113,BRONZE_IV,8,13,11230,171,171,BRONZE_II,87,14,12696,8,16,IRON_I,33,12,9626,137,171,IRON_III,41,14,12563,0,32,IRON_IV,0,11,7784,219,185,BRONZE_I,70,14,11950,15,46,IRON_III,85,11,8426,142,137,BRONZE_II,57,12,9220
0,36,35,BRONZE_III,71,16,16101,271,289,BRONZE_IV,28,16,14925,110,135,IRON_IV,63,16,15949,71,92,IRON_IV,44,15,14240,8,16,IRON_I,33,13,10870,432,413,BRONZE_IV,1,16,15709,30,32,IRON_I,6,16,15410,134,75,GOLD_I,1,18,18744,114,116,BRONZE_III,1,17,18004,686,654,SILVER_III,26,15,14689
0,167,146,BRONZE_III,66,10,7278,122,114,SILVER_IV,13,9,5773,127,128,IRON_I,100,10,6227,291,290,BRONZE_IV,9,10,7253,8,16,IRON_I,33,8,4311,261,243,BRONZE_IV,83,13,10335,18,22,IRON_I,10,11,8379,326,310,BRONZE_II,0,12,9221,76,87,BRONZE_IV,7,11,8300,240,260,BRONZE_IV,7,10,7052
0,10,13,BRONZE_III,64,13,11083,34,31,BRONZE_II,75,12,8906,195,148,BRONZE_II,29,14,12583,13,18,BRONZE_IV,1,11,7602,8,16,IRON_I,33,10,7123,162,149,SILVER_IV,89,15,13099,10,4,BRONZE_III,87,13,10681,8,5,BRONZE_II,1,13,10802,90,94,BRONZE_IV,78,13,10244,32,34,BRONZE_III,97,10,7187
0,22,37,BRONZE_IV,23,9,5556,94,105,BRONZE_III,61,9,5109,21,32,BRONZE_IV,28,10,7267,13,18,BRONZE_IV,1,8,5033,8,16,IRON_I,33,8,4510,134,112,SILVER_IV,13,13,10905,127,129,BRONZE_II,12,10,6941,33,43,BRONZE_II,0,11,7994,347,348,BRONZE_II,15,10,6660,279,255,SILVER_IV,75,10,6248
1,101,92,BRONZE_III,6,18,20910,22,23,IRON_I,40,18,21651,492,534,IRON_I,33,17,17398,62,71,BRONZE_II,20,15,14546,8,16,IRON_I,33,16,15020,428,406,BRONZE_III,46,16,14895,160,157,IRON_I,37,17,17002,97,107,BRONZE_IV,20,16,15347,357,339,BRONZE_IV,45,16,15373,395,388,BRONZE_II,90,14,12839
1,108,123,BRONZE_IV,0,16,15203,294,258,BRONZE_III,57,15,13342,65,75,BRONZE_IV,23,16,15118,17,15,IRON_I,32,14,12172,8,16,IRON_I,33,14,12358,115,116,BRONZE_III,37,12,9799,117,115,BRONZE_III,0,12,9906,625,594,IRON_II,75,14,12230,427,450,IRON_III,41,13,10866,535,480,GOLD_IV,0,12,8616
1,67,89,IRON_II,35,14,12185,23,20,IRON_I,33,14,12578,210,221,BRONZE_IV,0,16,15924,305,311,IRON_I,75,14,12575,58,65,IRON_I,41,13,10263,128,132,BRONZE_III,72,13,10898,36,43,BRONZE_IV,43,12,8692,35,47,BRONZE_IV,28,13,11304,238,252,BRONZE_IV,90,12,9123,416,443,IRON_III,10,13,10038
0,99,151,IRON_IV,63,2,583,23,20,IRON_I,33,3,965,107,107,IRON_III,0,3,678,123,141,BRONZE_IV,0,3,782,16,46,IRON_III,0,1,0,44,45,BRONZE_III,17,3,845,430,430,IRON_II,9,2,561,41,53,IRON_II,38,3,961,190,227,BRONZE_IV,0,2,640,41,86,IRON_IV,17,2,579
0,7,15,BRONZE_III,53,11,8475,23,20,IRON_I,33,9,5636,16,24,BRONZE_III,5,10,6516,4,11,IRON_I,32,9,5560,4,11,IRON_I,32,9,5341,76,100,BRONZE_II,75,12,8982,83,102,BRONZE_IV,74,11,7989,17,16,SILVER_IV,29,13,10639,34,32,SILVER_II,54,10,7065,24,28,BRONZE_IV,70,10,6600
1,113,120,BRONZE_III,70,17,17396,23,20,IRON_I,33,14,11881,20,41,IRON_IV,70,14,11951,78,96,BRONZE_IV,33,14,12585,114,142,IRON_II,37,15,13858,38,71,IRON_IV,59,15,13139,202,203,BRONZE_IV,29,15,13182,174,195,BRONZE_IV,16,16,16063,204,241,BRONZE_IV,76,15,13157,39,71,IRON_II,26,13,10126
0,97,112,BRONZE_III,62,16,14944,23,20,IRON_I,33,12,9929,75,105,BRONZE_IV,24,13,10829,275,273,BRONZE_IV,17,14,11700,24,64,IRON_IV,0,9,5588,227,196,BRONZE_I,56,14,11616,129,125,BRONZE_IV,25,15,14597,147,155,BRONZE_IV,51,16,16370,247,270,BRONZE_IV,79,13,10723,120,118,BRONZE_IV,34,13,10096
1,40,52,BRONZE_IV,49,18,19034,23,20,IRON_I,33,15,14198,46,68,IRON_III,75,16,16040,137,144,BRONZE_IV,62,17,17701,63,80,BRONZE_IV,58,16,16191,272,283,BRONZE_IV,33,15,13355,105,118,BRONZE_IV,0,15,13717,87,138,IRON_II,14,16,15732,437,442,BRONZE_IV,0,16,14832,165,164,IRON_II,18,15,13588
1,67,76,BRONZE_IV,78,17,16797,23,20,IRON_I,33,12,9733,58,66,IRON_II,97,13,10907,63,99,IRON_III,0,14,12089,87,102,BRONZE_IV,38,11,8282,116,135,BRONZE_III,0,15,13186,91,130,IRON_IV,95,11,7992,258,291,BRONZE_IV,12,14,11732,176,170,BRONZE_IV,0,14,11512,237,255,BRONZE_IV,0,11,8271
1,106,115,IRON_I,23,18,18509,114,107,BRONZE_IV,35,17,17298,181,209,IRON_IV,75,17,18048,138,156,BRONZE_III,0,17,18269,6,24,IRON_II,11,5,2232,129,125,IRON_I,46,16,16442,15,32,BRONZE_IV,29,17,17992,62,59,BRONZE_II,25,18,18781,22,25,IRON_I,1,16,14904,44,58,IRON_IV,76,14,12668
1,28,57,BRONZE_IV,30,16,15244,196,188,BRONZE_IV,61,15,14515,18,45,BRONZE_IV,60,14,12969,45,54,IRON_I,4,15,14125,60,59,IRON_I,16,14,11843,129,125,IRON_I,46,17,16529,405,411,BRONZE_IV,42,15,14553,62,59,BRONZE_II,25,17,17856,58,63,BRONZE_I,96,15,14133,69,74,IRON_II,29,14,11730
1,643,615,BRONZE_III,74,16,15173,176,188,IRON_IV,21,17,17156,51,66,BRONZE_IV,57,16,15070,130,146,IRON_I,27,14,12777,151,177,BRONZE_IV,98,15,13570,129,125,IRON_I,46,14,11729,18,24,IRON_I,71,18,20107,444,422,BRONZE_II,65,17,17192,62,59,BRONZE_II,25,17,16746,248,260,BRONZE_IV,10,14,11615
1,380,416,IRON_III,90,14,12978,210,214,BRONZE_IV,63,14,12341,4,21,BRONZE_IV,51,15,13678,96,98,BRONZE_IV,0,15,13112,15,25,IRON_II,39,13,10221,129,125,IRON_I,46,16,15612,123,137,BRONZE_IV,14,16,15498,62,59,BRONZE_II,25,17,17579,422,450,IRON_III,53,14,11496,13,20,IRON_II,66,14,11967
0,107,112,IRON_III,63,16,16397,63,62,IRON_I,0,18,20134,251,258,BRONZE_IV,0,14,12984,327,362,BRONZE_IV,97,16,15629,33,40,IRON_I,75,14,12933,129,125,IRON_I,46,16,16170,65,56,BRONZE_IV,35,16,14911,73,112,BRONZE_IV,30,17,17013,62,59,BRONZE_II,25,17,17008,12,57,IRON_IV,90,13,10212
1,32,44,IRON_II,83,15,14327,77,87,BRONZE_IV,9,13,11313,144,151,IRON_III,21,13,11411,20,22,IRON_I,63,13,10764,280,363,IRON_IV,0,12,9917,129,125,IRON_I,46,15,14638,156,156,BRONZE_IV,20,14,12983,337,296,BRONZE_III,9,15,14660,30,57,IRON_III,6,16,16070,58,65,IRON_I,41,15,13993
0,222,185,PLATINUM_IV,37,14,11648,6,10,BRONZE_IV,7,13,10121,12,14,BRONZE_I,38,12,9072,63,50,SILVER_IV,43,11,8104,185,176,SILVER_IV,86,12,9223,129,125,IRON_I,46,10,7094,129,125,IRON_I,46,11,8390,62,59,BRONZE_II,25,12,9671,35,37,SILVER_III,60,11,7925,140,143,SILVER_III,69,12,8952
